screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood,activity,circumplex.arousal,circumplex.valence,mood_avg,mood_var,mood_count,weekday,user_id,day,month,mood_avg_5d,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696428571428571,0.0,0.4375,0.6153846153846154,6.25,0.25,4.0,2,1,26,2,0.6696428571428571,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714285,0.0,0.5,0.4871794871794872,6.333333333333333,0.3333333333333335,3.0,3,1,27,2,0.6741071428571428,0,0,0,1,0,0,0
2275.9440002441406,1.0,0.0,248.979,2168.229,350.856,0.0,0.0,0.0,11.345,807.731,0.0,45.173,21.074,0.0,0.0,0.081547619047619,0.5,0.3846153846153846,6.3966666666666665,0.4566666666666667,4.4,3,1,20,3,0.44940476190476186,0,0,0,1,0,0,0
17978.907000064843,6.0,0.0,3137.752,6280.89,1007.456,49.544,0.0,172.20600000000002,239.751,4508.5,915.445,0.0,598.754,0.0,0.6642857142857143,0.1340501039893886,0.55,0.4461538461538462,6.2,0.2,5.0,4,1,21,3,0.5031249999999999,0,0,0,0,1,0,0
6141.351999521255,3.0,1.0,729.1410000000001,4962.918,93.324,21.076,0.0,0.0,98.143,439.632,37.305,0.0,117.621,0.0,0.6857142857142857,0.2368802192399581,0.65,0.5384615384615385,6.4,0.8000000000000002,5.0,5,1,22,3,0.5396428571428571,0,0,0,0,0,1,0
6772.91100144386,0.0,0.0,1284.614,5236.404,94.346,43.403,0.0,0.0,72.82300000000001,900.839,0.0,0.0,30.086,30.386,0.7285714285714285,0.1427411158050636,0.55,0.6307692307692307,6.8,0.7,5.0,6,1,23,3,0.5514285714285714,0,0,0,0,0,0,1
15045.769000530236,10.0,0.0,863.486,9270.629,976.971,34.106,0.0,3.01,66.558,3223.626,419.805,0.0,178.732,0.0,0.6428571428571428,0.0789610561155979,0.7,0.3846153846153846,6.0,0.5,5.0,0,1,24,3,0.5442857142857143,1,0,0,0,0,0,0
21475.35499906539,0.0,1.0,1031.381,10276.751,68.206,43.054,0.0,0.0,178.81900000000002,1919.471,0.0,235.223,222.893,0.0,0.7232142857142857,0.0983741123905067,0.625,0.5384615384615385,6.75,0.9166666666666666,4.0,1,1,25,3,0.6889285714285714,0,1,0,0,0,0,0
16423.80100035667,0.0,0.0,1167.497,8988.753,910.479,52.331,0.0,0.0,97.498,4592.059,0.0,0.0,33.365,0.0,0.7071428571428571,0.1013083216700759,0.45,0.5692307692307692,6.6,0.3,5.0,2,1,26,3,0.6975,0,0,1,0,0,0,0
17441.482999563217,2.0,1.0,1225.477,6935.848,639.3389999999999,42.219,0.0,182.451,58.532,935.381,47.314,0.0,179.029,0.0,0.75,0.1595106409690974,0.55,0.6307692307692307,7.0,0.0,5.0,3,1,27,3,0.7103571428571428,0,0,0,1,0,0,0
4923.48899960518,5.0,0.0,10060.944,866.833,1005.403,89.166,233.036,0.0,225.951,512.741,1133.009,0.0,301.717,0.0,0.6857142857142857,0.0956980216371201,0.35,0.5692307692307692,6.4,1.3000000000000005,5.0,4,1,28,3,0.7017857142857142,0,0,0,0,1,0,0
8321.915999650955,4.0,1.0,1950.813,2720.012,1627.429,0.0,0.0,0.0,169.594,472.888,52.435,0.0,600.637,0.0,0.8571428571428571,0.0682028101018696,0.55,0.6923076923076923,8.0,0.4999999999999999,5.0,5,1,29,3,0.7446428571428572,0,0,0,0,0,1,0
4523.214000940327,0.0,0.0,413.38,1298.505,1535.677,0.0,0.0,0.0,74.003,167.685,0.0,66.477,38.296,0.0,0.8035714285714285,0.049092970521542,0.375,0.6153846153846154,7.5,0.3333333333333333,4.0,6,1,30,3,0.7607142857142857,0,0,0,0,0,0,1
11836.217000246044,6.0,0.0,2958.7,5332.637,1758.92,41.255,51.176,0.0,268.554,1350.655,183.381,29.29,210.305,0.0,0.7928571428571428,0.0705054808833895,0.5,0.5692307692307692,7.4,0.2999999999999999,5.0,0,1,31,3,0.7778571428571428,1,0,0,0,0,0,0
17173.906002044678,1.0,0.0,1384.608,6095.526,1030.637,547.826,234.741,92.388,121.19,5040.067,1614.621,0.0,517.636,0.0,0.6428571428571428,0.118443242712736,0.55,0.3846153846153846,6.0,1.0000000000000002,5.0,1,1,1,4,0.7564285714285715,0,1,0,0,0,0,0
21353.46300005913,4.0,0.0,3612.896,6918.13,1342.931,247.777,0.0,90.481,541.5409999999999,3428.792,0.0,0.0,341.371,0.0,0.6964285714285714,0.1019166106382234,0.5833333333333334,0.5897435897435898,6.5,0.3333333333333333,4.0,2,1,2,4,0.7585714285714286,0,0,1,0,0,0,0
21392.45900082588,4.0,0.0,2312.214,14437.13,1293.631,76.234,0.0,0.0,213.902,3154.241,19.082,0.0,182.772,0.0,0.6857142857142857,0.049238472708441,0.2,0.3846153846153846,6.4,0.3,5.0,3,1,3,4,0.7242857142857143,0,0,0,1,0,0,0
12378.45600008965,2.0,1.0,1954.526,5481.628,1545.227,0.0,0.0,0.0,176.801,2086.197,158.241,0.0,128.692,0.0,0.6642857142857143,0.1266893112073258,0.55,0.5076923076923077,6.2,0.1999999999999999,5.0,4,1,4,4,0.6964285714285714,0,0,0,0,1,0,0
3339.7429997920995,0.0,0.0,15155.537,1885.409,76.369,0.0,0.0,0.0,81.133,363.208,187.945,0.0,118.956,0.0,0.7285714285714285,0.1190023022034455,0.4,0.5692307692307692,6.8,0.7,5.0,5,1,5,4,0.6835714285714285,0,0,0,0,0,1,0
7466.012999773025,4.0,0.0,4545.581,3355.743,187.214,0.0,114.406,0.0,119.12,321.46000000000004,0.0,0.0,46.249,0.0,0.6964285714285714,0.0644077994424681,0.3125,0.5384615384615385,6.5,0.3333333333333333,4.0,6,1,6,4,0.6942857142857143,0,0,0,0,0,0,1
9846.38099980354,1.0,0.0,926.391,7355.015,447.121,46.128,0.0,17.107,170.348,1475.418,60.247,0.0,205.81100000000004,0.0,0.6964285714285714,0.0506706211743178,0.3333333333333333,0.4615384615384615,6.5,0.3333333333333333,4.0,0,1,7,4,0.6942857142857143,1,0,0,0,0,0,0
15100.529001951218,1.0,0.0,892.668,9476.948,3466.4790000000003,19.131,0.0,0.0,209.514,2655.121,0.0,0.0,36.143,0.0,0.7071428571428571,0.0753270582613484,0.4,0.4871794871794872,6.6,0.7999999999999998,5.0,1,1,8,4,0.6985714285714286,0,1,0,0,0,0,0
13557.35200095177,4.0,0.0,1633.0510000000002,6177.076,940.77,0.0,0.0,0.0,346.654,2825.433,0.0,0.0,577.3589999999999,0.0,0.7928571428571428,0.1203841145323287,0.3,0.6923076923076923,7.4,0.3,5.0,2,1,9,4,0.7242857142857143,0,0,1,0,0,0,0
9294.309999227527,7.0,0.0,714.393,4881.411,1858.893,0.0,1.059,23.195,107.919,1172.957,0.0,0.0,377.687,0.0,0.7928571428571428,0.078963105194891,0.4,0.6307692307692307,7.4,0.7999999999999999,5.0,3,1,10,4,0.7371428571428571,0,0,0,1,0,0,0
10524.270000219349,0.0,0.0,3368.3630000000003,3335.734,1976.138,94.093,0.0,0.0,51.452,596.807,34.234,0.0,214.648,0.0,0.75,0.0799862020730605,0.2,0.6307692307692307,7.0,0.5,5.0,4,1,11,4,0.7478571428571428,0,0,0,0,1,0,0
11750.809000968928,0.0,0.0,300.861,6595.083,2186.482,0.0,0.0,0.0,79.033,264.432,5.031,0.0,352.392,0.0,0.7767857142857142,0.0722490614703181,0.3125,0.6153846153846154,7.25,0.9166666666666666,4.0,5,1,12,4,0.7639285714285714,0,0,0,0,0,1,0
2005.7509992122652,0.0,0.0,445.565,1096.795,249.392,82.413,0.0,0.0,94.209,34.501999999999995,0.0,0.0,0.0,0.0,0.8571428571428571,0.0140213289543707,0.1875,0.6923076923076923,8.0,0.0,4.0,6,1,13,4,0.7939285714285713,0,0,0,0,0,0,1
17984.615999460224,1.0,1.0,959.081,6486.284,6265.556,89.32300000000001,0.0,0.0,145.096,2921.985,29.104,0.0,986.014,0.0,0.7714285714285714,0.0838873144698841,0.2,0.5692307692307692,7.2,0.7,5.0,0,1,14,4,0.7896428571428571,1,0,0,0,0,0,0
13585.222998380666,8.0,1.0,1594.698,6224.231,944.522,13.043,0.0,0.0,110.415,4428.21,8.363,0.0,279.793,0.0,0.6857142857142857,0.0901121527807252,0.5,0.6307692307692307,6.4,1.8000000000000005,5.0,1,1,15,4,0.7682142857142857,0,1,0,0,0,0,0
12521.106998920442,0.0,1.0,921.978,5173.552,426.734,0.0,0.0,0.0,40.784,1912.852,0.0,0.0,223.587,0.0,0.7714285714285714,0.1161103361271222,0.6875,0.5384615384615385,7.2,0.1999999999999999,5.0,2,1,16,4,0.7725,0,0,1,0,0,0,0
15016.7290005684,2.0,0.0,550.499,11852.71,142.241,0.0,0.0,0.0,53.763,2107.146,0.0,0.0,49.718,0.0,0.7071428571428571,0.0569178566720968,0.4,0.5692307692307692,6.6,0.3,5.0,3,1,17,4,0.7585714285714285,0,0,0,1,0,0,0
13490.728999614706,1.0,0.0,1859.088,5341.657,774.354,119.163,0.0,0.0,47.789,1993.922,63.874,0.0,88.68,0.0,0.7285714285714285,0.094033006694976,0.3,0.6307692307692307,6.8,0.1999999999999999,5.0,4,1,18,4,0.7328571428571429,0,0,0,0,1,0,0
13293.2480006218,1.0,0.0,941.685,2728.26,469.274,95.629,29.084,0.0,31.482,396.672,128.89,0.0,305.796,0.0,0.8357142857142856,0.0994319117238402,0.45,0.6923076923076923,7.8,0.1999999999999999,5.0,5,1,19,4,0.7457142857142858,0,0,0,0,0,1,0
8343.518000364307,2.0,2.0,895.886,4984.724,727.492,10.606,0.0,0.0,34.202,2237.742,0.0,0.0,121.035,0.0,0.7767857142857142,0.0748162430431159,0.4375,0.6153846153846154,7.25,0.2499999999999999,4.0,6,1,20,4,0.7639285714285713,0,0,0,0,0,0,1
3832.127999305725,2.0,0.0,3439.038,2004.347,74.88,33.266,0.0,0.0,58.049,428.972,68.278,0.0,210.882,0.0,0.8142857142857142,0.1020410589682471,0.4375,0.6923076923076923,7.6,0.3,5.0,0,1,21,4,0.7724999999999999,1,0,0,0,0,0,0
15490.269999265667,2.0,0.0,2210.878,11360.913,1101.017,38.453,0.0,0.0,63.16,1422.548,0.0,0.0,423.215,0.0,0.7928571428571428,0.091929551822292,0.55,0.6923076923076923,7.4,0.3,5.0,1,1,22,4,0.7896428571428571,0,1,0,0,0,0,0
14535.339999437334,1.0,0.0,1129.656,8928.472,347.427,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,0.8142857142857142,0.0459856891337655,0.55,0.6923076923076923,7.6,0.3000000000000001,5.0,2,1,23,4,0.8067857142857141,0,0,1,0,0,0,0
22086.478000164043,1.0,0.0,1465.278,9692.133,4464.975,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.197,0.0,0.8142857142857142,0.0509029881940343,0.4,0.6923076923076923,7.6,0.3,5.0,3,1,24,4,0.8024999999999999,0,0,0,1,0,0,0
13972.087999582292,2.0,1.0,814.294,7279.144,650.832,21.071,0.0,0.0,68.84700000000001,2227.694,63.316,0.0,347.974,0.0,0.7714285714285714,0.1090610636368274,0.45,0.6307692307692307,7.2,0.7,5.0,4,1,25,4,0.8014285714285713,0,0,0,0,1,0,0
15481.284999132156,3.0,4.0,863.592,2567.135,125.556,27.267,0.0,0.0,46.205,2368.377,470.773,3.148,315.76300000000003,0.0,0.8142857142857142,0.2142487716242349,0.45,0.6923076923076923,7.6,0.3,5.0,5,1,26,4,0.8014285714285714,0,0,0,0,0,1,0
5700.562000036243,0.0,0.0,1289.431,2431.498,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.338,0.0,0.8035714285714285,0.0304789237989636,0.5,0.6923076923076923,7.5,0.3333333333333335,4.0,6,1,27,4,0.8035714285714285,0,0,0,0,0,0,1
10807.829999685284,2.0,0.0,1311.178,4697.372,1548.438,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,0.0,0.8142857142857142,0.0196753225383989,0.3,0.6307692307692307,7.6,0.3,5.0,0,1,28,4,0.8035714285714285,1,0,0,0,0,0,0
7871.786998987198,0.0,0.0,5288.713,3834.116,1562.533,0.0,333.305,0.0,40.472,411.485,41.982,0.0,409.447,0.0,0.75,0.1027582485295044,0.4375,0.6923076923076923,7.0,1.0000000000000002,5.0,1,1,29,4,0.7907142857142857,0,1,0,0,0,0,0
9175.6049990654,1.0,0.0,844.165,3550.618,504.862,375.022,0.0,0.0,185.783,89.166,272.798,0.0,112.295,0.0,0.8357142857142856,0.1510514590407472,0.4,0.6153846153846154,7.8,0.1999999999999999,5.0,2,1,30,4,0.8035714285714285,0,0,1,0,0,0,0
15514.09399819374,7.0,4.0,1872.454,8191.41,470.866,1321.104,0.0,28.098,44.43,4918.942,0.0,0.0,269.569,0.0,0.8571428571428571,0.037065268147657,0.4,0.6923076923076923,8.0,0.0,5.0,3,1,1,5,0.812142857142857,0,0,0,1,0,0,0
15087.662000656128,0.0,0.0,795.233,7925.082,352.88800000000003,1069.748,0.0,0.0,32.443,771.266,0.0,0.0,11.083,0.0,0.8142857142857142,0.0773410192967756,0.45,0.6923076923076923,7.6,0.2999999999999999,5.0,4,1,2,5,0.8142857142857143,0,0,0,0,1,0,0
8186.036000728605,0.0,1.0,753.2570000000001,4539.776,2761.95,296.313,0.0,0.0,40.569,205.602,143.631,30.102,125.605,0.0,0.8571428571428571,0.071740884895172,0.45,0.6923076923076923,8.0,0.0,5.0,5,1,3,5,0.8228571428571427,0,0,0,0,0,1,0
5889.194999456405,0.0,0.0,1756.09,3381.6890000000003,928.406,0.0,0.0,0.0,35.525,494.677,0.0,0.0,0.0,0.0,0.8571428571428571,0.1361918083770383,0.375,0.6923076923076923,8.0,0.0,4.0,6,1,4,5,0.8442857142857141,0,0,0,0,0,0,1
1788.7339999675771,0.0,0.0,438.347,826.7869999999999,318.514,0.0,0.0,0.0,0.0,25.104,0.0,0.0,264.331,0.0,0.0,0.0078425954521073,0.5,0.3846153846153846,7.866666666666666,0.0999999999999999,4.666666666666667,0,1,5,5,0.6771428571428572,1,0,0,0,0,0,0
1602.0120005607612,6.0,0.0,157.953,1024.449,160.458,0.0,0.0,0.0,222.263,28.302,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3846153846153846,6.541666666666666,0.9583333333333336,3.5,4,2,14,3,0.0,0,0,0,0,1,0,0
5307.102001428604,7.0,0.0,2417.503,2196.995,351.253,0.0,0.0,0.0,0.0,0.0,125.7,0.0,0.0,0.0,0.0,0.0,0.5,0.3846153846153846,7.094444444444444,0.7055555555555557,4.0,5,2,15,3,0.0,0,0,0,0,0,1,0
4899.712999582293,4.0,1.0,2479.522,3150.374,88.392,0.0,0.0,0.0,408.106,181.591,0.0,0.0,0.0,0.0,0.6785714285714285,0.0,0.5,0.3846153846153846,6.333333333333333,0.3333333333333332,3.0,6,2,16,3,0.22619047619047616,0,0,0,0,0,0,1
10159.065001249308,4.0,0.0,1227.655,4518.116,2511.178,0.0,0.0,0.0,103.699,102.331,0.0,0.0,0.0,0.0,0.7232142857142857,0.1680684149503257,0.625,0.5384615384615385,6.75,1.5833333333333337,4.0,0,2,17,3,0.35044642857142855,1,0,0,0,0,0,0
4510.6210017204285,15.0,1.0,2600.623,3930.706,88.943,0.0,0.0,0.0,88.72200000000001,212.364,0.0,0.0,0.0,0.0,0.8785714285714284,0.2194843842554375,0.65,0.6307692307692307,8.2,0.1999999999999999,5.0,1,2,18,3,0.4560714285714285,0,1,0,0,0,0,0
8181.288000106815,5.0,1.0,1550.904,2596.76,195.518,0.0,0.0,0.0,105.536,47.815,567.165,0.0,0.0,0.0,0.7285714285714285,0.3156317568506431,0.6,0.5076923076923077,6.8,1.7,5.0,2,2,19,3,0.6017857142857143,0,0,1,0,0,0,0
4359.260001182557,10.0,1.0,1775.758,2153.768,148.18,0.0,0.0,0.0,86.857,131.598,0.0,0.0,0.0,0.0,0.7767857142857142,0.2390249602103473,0.375,0.6153846153846154,7.25,0.25,4.0,3,2,20,3,0.7571428571428571,0,0,0,1,0,0,0
11154.704999208445,10.0,1.0,2228.814,2858.446,459.604,0.0,0.0,0.0,37.944,388.021,442.296,0.0,0.0,0.0,0.8035714285714285,0.2896279249001074,0.3125,0.6153846153846154,7.5,1.0000000000000002,4.0,4,2,21,3,0.7821428571428571,0,0,0,0,1,0,0
7589.076002836231,25.0,1.0,1928.824,1852.256,662.8779999999999,0.0,0.0,0.0,43.204,408.667,780.617,0.0,0.0,0.0,0.6964285714285714,0.4460436868329013,0.25,0.2307692307692307,6.5,1.0000000000000002,4.0,5,2,22,3,0.7767857142857142,0,0,0,0,0,1,0
4527.625000476838,8.0,1.0,893.192,1839.899,388.081,0.0,0.0,0.0,61.865,171.9,1263.189,0.0,0.0,0.0,0.6696428571428571,0.2696971570335323,0.25,0.3846153846153846,6.25,0.2499999999999999,4.0,6,2,23,3,0.735,0,0,0,0,0,0,1
2764.8679993152614,5.0,0.0,1071.187,3012.181,532.013,0.0,0.0,0.0,81.80799999999999,232.211,0.0,0.0,0.0,0.0,0.6857142857142857,0.1561246625014999,0.55,0.3230769230769231,6.4,1.2999999999999998,5.0,0,2,24,3,0.7264285714285714,1,0,0,0,0,0,0
4637.253999948503,7.0,0.0,2803.045,2788.716,459.589,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,0.8303571428571428,0.2305136548564537,0.1875,0.6153846153846154,7.75,0.25,4.0,1,2,25,3,0.737142857142857,0,1,0,0,0,0,0
6069.630000829696,5.0,0.0,1733.546,2533.849,767.156,0.0,0.0,0.0,41.95,1562.023,0.0,0.0,0.0,0.0,0.7714285714285714,0.2939534624058421,0.2,0.5076923076923077,7.2,1.7,5.0,2,2,26,3,0.7307142857142856,0,0,1,0,0,0,0
5745.126998901368,3.0,0.0,2262.744,2995.39,490.781,0.0,0.0,0.0,731.8530000000001,81.366,0.0,0.0,67.163,0.0,0.7767857142857142,0.2288490089221509,0.5,0.5384615384615385,7.25,0.9166666666666666,4.0,3,2,27,3,0.7467857142857143,0,0,0,1,0,0,0
3968.670999050141,8.0,2.0,1050.721,1244.471,707.64,0.0,0.0,0.0,125.669,2717.215,0.0,0.0,0.0,0.0,0.7285714285714285,0.2615983280781395,0.35,0.5692307692307692,6.8,1.7000000000000002,5.0,4,2,28,3,0.7585714285714286,0,0,0,0,1,0,0
4400.512997865678,4.0,0.0,17412.951,2141.489,1063.268,0.0,0.0,0.0,52.841,523.854,501.644,0.0,0.0,0.0,0.7767857142857142,0.432469355060395,0.3125,0.4615384615384615,7.25,1.5833333333333337,4.0,5,2,29,3,0.7767857142857142,0,0,0,0,0,1,0
3934.568998813628,10.0,1.0,769.328,1110.856,1278.527,0.0,0.0,0.0,113.21,322.901,0.0,0.0,0.0,0.0,0.75,0.2418873087939678,0.25,0.6153846153846154,7.0,2.0000000000000004,4.0,6,2,30,3,0.7607142857142856,0,0,0,0,0,0,1
4770.438999176025,14.0,2.0,1181.554,2480.495,354.965,0.0,0.0,0.0,81.741,2038.6310000000003,0.0,0.0,0.0,0.0,0.7714285714285714,0.1563729236642765,0.3,0.5076923076923077,7.2,1.2,5.0,0,2,31,3,0.7607142857142856,1,0,0,0,0,0,0
3297.407997131348,2.0,1.0,2788.844,1322.61,76.976,0.0,0.0,0.0,186.413,190.803,345.20000000000005,0.0,0.0,0.0,0.7928571428571428,0.2619605321890544,0.45,0.6307692307692307,7.4,0.3,5.0,1,2,1,4,0.7639285714285714,0,1,0,0,0,0,0
6882.892001628875,2.0,0.0,1963.115,2941.569,1021.454,0.0,0.0,0.0,128.744,317.901,0.0,0.0,0.0,0.0,0.6857142857142857,0.3191205617996335,0.35,0.3230769230769231,6.4,2.3000000000000003,5.0,2,2,2,4,0.7553571428571428,0,0,1,0,0,0,0
6814.070000886916,2.0,0.0,1268.32,3595.421,548.78,0.0,0.0,0.0,56.132,122.421,318.294,0.0,0.0,0.0,0.6160714285714285,0.3225058399099886,0.4375,0.3846153846153846,5.75,1.583333333333333,4.0,3,2,3,4,0.7232142857142857,0,0,0,1,0,0,0
3652.1210007667546,5.0,0.0,1118.733,2809.436,809.728,0.0,0.0,0.0,148.852,141.32,0.0,0.0,0.0,0.0,0.6857142857142857,0.2272703566089604,0.2,0.4461538461538462,6.4,3.3000000000000003,5.0,4,2,4,4,0.7103571428571429,0,0,0,0,1,0,0
13064.905001640316,9.0,1.0,1953.328,2309.659,792.962,0.0,0.0,0.0,100.897,258.611,388.071,0.0,0.0,0.0,0.7928571428571428,0.3219197224805252,0.5,0.5692307692307692,7.4,1.7999999999999998,5.0,5,2,5,4,0.7146428571428571,0,0,0,0,0,1,0
3649.96799850464,6.0,0.0,575.575,1223.359,618.98,0.0,0.0,0.0,30.011000000000003,391.542,0.0,0.0,0.0,0.0,0.4821428571428571,0.2152095201608524,0.25,0.0,4.5,1.0,4.0,6,2,6,4,0.6525,0,0,0,0,0,0,1
6365.919998407364,2.0,0.0,1482.337,3761.179,737.9159999999999,0.0,0.0,0.0,106.148,2007.969,0.0,0.0,0.0,0.0,0.7285714285714285,0.1365237343960995,0.5,0.5692307692307692,6.8,0.2,5.0,0,2,7,4,0.6610714285714285,1,0,0,0,0,0,0
4076.6759996414207,10.0,1.0,1181.388,2264.745,193.48,0.0,0.0,0.0,134.434,636.253,0.0,0.0,0.0,0.0,0.6696428571428571,0.2619510376215639,0.4375,0.5384615384615385,6.25,2.25,4.0,1,2,8,4,0.6717857142857142,0,1,0,0,0,0,0
5756.938000679014,12.0,1.0,1424.164,2255.545,626.805,0.0,0.0,0.0,61.397,293.98600000000005,0.0,0.0,0.0,0.0,0.7767857142857142,0.2472098480448902,0.375,0.4615384615384615,7.25,0.25,4.0,2,2,9,4,0.69,0,0,1,0,0,0,0
7841.47599887848,1.0,1.0,1302.17,2724.672,692.809,0.0,0.0,0.0,141.214,566.807,525.1129999999999,0.0,2.045,0.0,0.7767857142857142,0.2607506038432931,0.5625,0.6153846153846154,7.25,0.9166666666666666,4.0,3,2,10,4,0.6867857142857142,0,0,0,1,0,0,0
5807.634001016617,7.0,1.0,1542.267,2342.142,700.1179999999999,0.0,0.0,0.0,136.128,319.478,630.929,0.0,0.0,0.0,0.6964285714285714,0.4244814273084369,0.375,0.5384615384615385,6.5,0.3333333333333335,4.0,4,2,11,4,0.729642857142857,0,0,0,0,1,0,0
3656.731000900269,6.0,1.0,1824.768,1515.457,0.0,0.0,0.0,0.0,11.016,157.19199999999998,362.185,0.0,6.986,0.0,0.6428571428571428,0.3783017333120427,0.0,0.0769230769230769,6.0,0.8527777777777777,1.0,5,2,12,4,0.7124999999999999,0,0,0,0,0,1,0
2173.092997789384,1.0,0.0,509.192,855.219,370.122,0.0,0.0,0.0,79.112,122.965,159.313,0.0,0.0,0.0,0.7714285714285714,0.2898201182827999,0.35,0.5076923076923077,7.2,0.7,5.0,6,2,13,4,0.7328571428571429,0,0,0,0,0,0,1
2771.3380010128026,8.0,7.0,807.751,1821.752,94.26,0.0,0.0,0.0,21.182,56.817,0.0,0.0,84.488,0.0,0.8571428571428571,0.1870740501721279,0.6875,0.6923076923076923,8.0,2.0,4.0,0,2,14,4,0.7489285714285714,1,0,0,0,0,0,0
701.2870004177095,14.0,1.0,97.458,445.917,19.631,0.0,0.0,0.0,0.0,25.386000000000003,0.0,0.0,0.0,0.0,0.7767857142857142,0.1736288831786874,0.375,0.5384615384615385,7.25,0.9166666666666664,4.0,1,2,15,4,0.7489285714285714,0,1,0,0,0,0,0
109.28399968147278,16.0,1.0,125.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.3532763532763534,0.4166666666666667,0.4871794871794872,6.666666666666667,2.333333333333334,3.0,2,2,16,4,0.7525,0,0,1,0,0,0,0
41.23499965667722,10.0,7.0,2.007,37.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964285714285714,0.4700854700854705,0.5625,0.3846153846153846,6.5,1.6666666666666667,4.0,3,2,17,4,0.7632142857142856,0,0,0,1,0,0,0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964285714285714,0.0,0.5,0.3846153846153846,6.5,1.0,4.0,4,2,18,4,0.7482142857142857,0,0,0,0,1,0,0
187.3220000267031,1.0,0.0,10.09,72.34100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.5,0.3333333333333333,0.282051282051282,5.666666666666667,0.3333333333333335,3.0,5,2,19,4,0.6982142857142856,0,0,0,0,0,1,0
0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.3333333333333333,0.3846153846153846,5.0,3.0,3.0,6,2,20,4,0.65,0,0,0,0,0,0,1
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892857142857143,0.0,0.375,0.2307692307692307,5.5,0.5,2.0,0,2,21,4,0.625,1,0,0,0,0,0,0
13.08000016212468,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.887,0.0,0.0,0.0,0.0,0.6071428571428571,0.075,0.1666666666666666,0.282051282051282,5.666666666666667,1.333333333333333,3.0,1,2,22,4,0.6071428571428571,0,1,0,0,0,0,0
0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892857142857143,0.142857142857143,0.5,0.5384615384615385,5.5,12.5,2.0,2,2,23,4,0.5857142857142856,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0344827586206897,0.375,0.2307692307692307,7.0,0.0,2.0,3,2,24,4,0.6142857142857142,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857142,0.0,0.25,0.6923076923076923,9.0,4.611111111111111,1.0,4,2,25,4,0.7,0,0,0,0,1,0,0
1662.1460008621218,5.0,2.0,167.062,1724.739,943.898,0.0,0.0,10.046,540.825,0.0,0.0,0.0,0.0,0.0,0.9642857142857142,0.0,0.75,1.0,9.0,0.0,2.0,4,3,21,3,0.9642857142857142,0,0,0,0,1,0,0
2632.121001482011,8.0,1.0,479.292,456.116,3906.66,0.0,0.0,0.0,89.216,0.0,168.545,0.0,4.35,0.0,0.8357142857142856,0.1913883086450861,0.7,0.6923076923076923,7.8,0.7000000000000001,5.0,5,3,22,3,0.8999999999999999,0,0,0,0,0,1,0
5037.015000343323,1.0,1.0,490.733,1500.478,1728.735,36.364,0.0,161.998,251.529,0.0,275.40500000000003,0.0,0.0,44.854,0.8785714285714284,0.1002466983942117,0.45,0.7538461538461538,8.2,1.7,5.0,6,3,23,3,0.8928571428571428,0,0,0,0,0,0,1
6235.730999469758,3.0,0.0,91.279,2280.007,3893.889,103.686,0.0,125.325,851.0169999999999,0.0,0.0,11.064,5.136,0.0,0.8357142857142856,0.090740222421567,0.35,0.8153846153846154,7.8,0.7000000000000001,5.0,0,3,24,3,0.8785714285714284,1,0,0,0,0,0,0
