id,date,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood,activity,circumplex.arousal,circumplex.valence,mood_avg,mood_var,mood_count,total_entries,weekday,user_id
AS14.07,2014-03-21,17950.13300013542,0.0,0.0,897.883,3940.609,783.125,0.0,0.0,0.0,90.276,1859.596,164.60399999999998,0.0,31.218,0.0,7.0,0.0,0.3333333333333333,1.0,7.0,3.0,3.0,328,4,7
AS14.07,2014-03-22,11019.821000576023,0.0,0.0,525.192,6418.446,1858.3960000000002,0.0,0.0,0.0,357.72,1285.583,614.246,114.432,0.0,0.0,6.0,0.0,-0.4,0.0,6.0,5.500000000000001,5.0,375,5,7
AS14.07,2014-03-23,10202.637996912003,0.0,0.0,680.773,7697.4310000000005,632.796,0.0,0.0,0.0,113.335,766.535,0.0,0.0,0.0,0.0,7.75,0.0,0.0,1.5,7.75,0.9166666666666666,4.0,679,6,7
AS14.07,2014-03-24,5517.154998540877,4.0,9.0,1452.449,3062.209,513.355,0.0,0.0,0.0,188.64499999999998,533.7950000000001,58.215,0.0,0.0,0.0,8.0,0.0,0.5,1.0,8.0,0.0,2.0,448,0,7
AS14.07,2014-03-25,12512.701997995366,4.0,0.0,1122.645,7485.306,1492.521,0.0,0.0,0.0,643.485,1494.4859999999999,130.934,0.0,0.0,0.0,7.666666666666667,0.13434490180252895,-0.5,1.3333333333333333,7.666666666666667,2.6666666666666665,6.0,556,1,7
AS14.07,2014-03-26,9186.92900013924,8.0,4.0,2380.03,4506.427,1274.317,0.0,0.0,0.0,103.919,670.895,203.741,0.0,0.0,0.0,6.6,0.10329373128561768,0.2,0.6,6.6,2.8000000000000003,5.0,460,2,7
AS14.07,2014-03-27,9707.339999198914,2.0,8.0,1943.682,4822.297,261.867,0.0,0.0,0.0,60.278,2251.6929999999998,51.768,0.0,0.0,0.0,6.8,0.08970024791525805,0.2,0.4,6.8,7.699999999999999,5.0,438,3,7
AS14.07,2014-03-28,12983.661001682281,1.0,0.0,2655.3269999999998,4793.835,2162.614,0.0,0.0,0.0,231.768,1918.225,647.093,305.073,14.226,0.0,8.25,0.09809984248895876,0.25,1.5,8.25,0.9166666666666666,4.0,436,4,7
AS14.07,2014-03-29,10573.718999862673,0.0,5.0,1741.956,1932.913,5360.103,0.0,0.0,0.0,378.55,1480.095,307.75199999999995,0.0,0.0,0.0,7.0,0.04187585355184262,0.2,1.0,7.0,6.0,5.0,288,5,7
AS14.07,2014-03-30,8736.848999738693,2.0,1.0,1739.337,4133.7029999999995,607.082,0.0,0.0,0.0,71.024,1260.88,266.05,0.0,0.0,0.0,6.2,0.0625734602553756,0.2,0.0,6.2,6.2,5.0,320,6,7
AS14.07,2014-03-31,13180.858000040054,5.0,1.0,1659.298,4982.926,3794.411,0.0,0.0,0.0,48.167,2314.643,207.856,0.0,0.0,0.0,4.333333333333333,0.051366076733723814,-1.0,0.0,4.333333333333333,4.333333333333334,3.0,301,0,7
AS14.07,2014-04-01,14697.239999532705,3.0,8.0,1261.19,7404.819,4756.246,0.0,0.0,0.0,55.382,1063.995,0.0,0.0,0.0,0.0,6.6,0.08076225802411184,-1.0,0.8,6.6,1.3000000000000003,5.0,523,1,7
AS14.07,2014-04-02,13327.38099837303,13.0,4.0,3912.001,4219.394,1723.76,0.0,0.0,0.0,105.003,946.703,711.465,0.0,0.0,0.0,5.5,0.1561874532182019,-1.25,0.25,5.5,3.6666666666666665,4.0,475,2,7
AS14.07,2014-04-03,8071.866000175474,5.0,0.0,1052.312,4238.5650000000005,3877.882,0.0,0.0,0.0,45.366,707.6089999999999,265.369,0.0,0.0,0.0,6.2,0.09026347679477341,-0.4,0.2,6.2,3.2,5.0,333,3,7
AS14.07,2014-04-04,10020.109001636498,7.0,2.0,841.903,4951.592,1674.868,0.0,0.0,0.0,231.544,1312.6460000000002,51.17,150.612,363.429,0.0,6.5,0.04963037634408607,-0.75,0.0,6.5,3.0,4.0,399,4,7
AS14.07,2014-04-05,5372.292999982837,9.0,5.0,1978.979,1377.754,368.645,0.0,0.0,0.0,119.3,1239.181,149.298,0.0,0.0,0.0,6.0,0.2313065813088305,0.0,0.6666666666666666,6.0,1.0,3.0,302,5,7
AS14.07,2014-04-06,7656.6060009002695,2.0,3.0,882.127,2782.046,2405.196,0.0,0.0,0.0,110.165,1596.296,0.0,0.0,1.002,0.0,6.75,0.05631576348488113,-0.75,1.0,6.75,3.583333333333334,4.0,284,6,7
AS14.07,2014-04-07,16856.013999462135,0.0,1.0,1957.102,5549.669,5686.0599999999995,0.0,0.0,0.0,233.405,4001.6409999999996,0.0,0.0,0.0,0.0,5.4,0.0805241620390383,-0.6,0.2,5.4,0.7999999999999999,5.0,383,0,7
AS14.07,2014-04-08,9725.869999408718,1.0,0.0,861.351,7209.133,800.643,0.0,0.0,0.0,178.111,533.825,0.0,414.965,0.0,0.0,6.8,0.07680102095483002,-0.4,0.6,6.8,1.7000000000000002,5.0,402,1,7
AS14.07,2014-04-09,13731.39099931717,2.0,2.0,828.236,2320.953,1187.693,0.0,0.0,0.0,115.867,638.086,0.0,0.0,6.038,0.0,6.4,0.0707902001380262,-1.0,0.6,6.4,0.7999999999999999,5.0,300,2,7
AS14.07,2014-04-10,5611.789000749594,6.0,4.0,790.477,1210.44,1866.807,0.0,0.0,0.0,41.149,1690.067,22.179,0.0,0.0,0.0,6.2,0.0989583333333333,0.4,0.0,6.2,1.7,5.0,244,3,7
AS14.07,2014-04-11,2235.2060010433183,0.0,1.0,409.214,1436.89,0.0,0.0,0.0,0.0,40.111000000000004,90.485,255.40099999999998,0.0,0.0,0.0,3.5,0.06868288982259571,0.5,-1.0,3.5,12.5,2.0,181,4,7
AS14.07,2014-04-12,14798.782000303274,2.0,10.0,1580.655,5361.81,5463.314,0.0,0.0,0.0,177.143,1575.146,478.416,72.282,0.0,0.0,6.4,0.15313380173005842,0.0,0.75,6.4,0.7999999999999999,5.0,384,5,7
AS14.07,2014-04-13,8131.339002132423,5.0,0.0,727.929,2883.754,1554.344,0.0,0.0,0.0,42.219,1395.631,0.0,0.0,0.0,0.0,6.5,0.01631944444444443,-0.25,1.0,6.5,0.3333333333333333,4.0,343,6,7
AS14.07,2014-04-14,4822.974000215535,2.0,1.0,862.117,2134.432,2948.9429999999998,0.0,0.0,0.0,91.556,315.377,0.0,0.0,0.0,0.0,6.2,0.03335375816993464,-0.2,0.4,6.2,3.2,5.0,249,0,7
AS14.07,2014-04-15,8726.610999822617,0.0,0.0,459.628,5490.562,1236.705,0.0,0.0,0.0,72.477,1464.6109999999999,0.0,0.0,0.0,0.0,6.0,0.019623337804315216,-0.75,0.5,6.0,6.0,4.0,239,1,7
AS14.07,2014-04-16,8990.839000463484,2.0,8.0,1938.603,5813.764,0.0,0.0,0.0,0.0,404.782,1015.531,33.254,22.088,0.0,0.0,4.75,0.10595602036110062,-1.25,0.0,4.75,0.9166666666666666,4.0,428,2,7
AS14.07,2014-04-17,7809.418999671931,1.0,0.0,1242.158,3915.546,1645.609,0.0,0.0,0.0,75.227,963.19,0.0,0.0,0.0,0.0,3.8,0.11809086629001884,-1.2,-0.4,3.8,3.2,5.0,270,3,7
AS14.07,2014-04-18,6566.541000366214,1.0,2.0,906.605,3556.02,1009.281,0.0,0.0,0.0,142.871,644.361,0.0,0.0,0.0,0.0,5.2,0.047270114942528745,-1.0,-0.4,5.2,0.6999999999999998,5.0,145,4,7
AS14.07,2014-04-19,2050.9950006008153,0.0,0.0,219.009,1084.321,138.522,0.0,0.0,0.0,94.744,384.74399999999997,0.0,0.0,0.0,0.0,7.0,0.003125470618354867,0.25,0.75,7.0,1.9999999999999998,4.0,148,5,7
AS14.07,2014-04-20,6713.023000955578,0.0,0.0,99.644,2081.821,14.091,0.0,0.0,0.0,10.042,850.153,0.0,84.347,0.0,0.0,3.0,0.08680555555555557,-2.0,-1.0,3.0,,1.0,106,6,7
AS14.07,2014-04-21,9217.683998584753,0.0,0.0,1062.679,5514.199,2479.237,0.0,0.0,0.0,97.31,2631.583,734.992,77.473,0.0,0.0,6.6,0.061785468319559195,-0.4,0.8,6.6,1.3,5.0,310,0,7
AS14.07,2014-04-22,5708.751999616626,0.0,2.0,1053.4660000000001,2729.994,1650.744,0.0,0.0,0.0,120.341,118.47,0.0,0.0,0.0,0.0,6.0,0.09099018199233717,-0.2,0.4,6.0,1.5,5.0,207,1,7
AS14.07,2014-04-23,11780.894999980928,5.0,0.0,1452.612,7785.343,493.78,0.0,0.0,0.0,151.66899999999998,1399.2640000000001,81.312,412.628,0.0,0.0,6.0,0.07537353651992687,-0.6666666666666666,0.0,6.0,1.0,3.0,370,2,7
AS14.07,2014-04-24,3173.6349997520447,3.0,1.0,446.687,3558.812,0.0,0.0,0.0,0.0,166.793,214.721,0.0,0.0,1.003,0.0,5.6,0.15798611111111105,-0.6,0.4,5.6,1.2999999999999998,5.0,235,3,7
AS14.07,2014-04-25,5426.738000154494,6.0,0.0,812.741,2063.598,1384.4,0.0,0.0,0.0,26.148,867.703,0.0,0.0,0.0,0.0,3.3333333333333335,0.07604166666666666,0.3333333333333333,-0.6666666666666666,3.3333333333333335,10.333333333333332,3.0,203,4,7
AS14.07,2014-04-26,7633.689001798637,0.0,0.0,879.059,4805.511,326.22,0.0,0.0,0.0,220.196,939.188,0.0,409.774,0.0,0.0,5.4,0.018915739069801873,-0.4,-0.2,5.4,1.7999999999999998,5.0,207,5,7
AS14.07,2014-04-27,9326.563001632687,1.0,1.0,590.998,4909.536,441.7660000000001,0.0,0.0,0.0,179.703,1833.25,0.0,53.51,0.0,0.0,6.0,0.013407752824023426,-0.6,0.4,6.0,1.0,5.0,282,6,7
AS14.07,2014-04-28,14354.030003309248,9.0,3.0,3408.296,7304.385,1194.625,0.0,0.0,0.0,333.17299999999994,1640.126,1.004,286.976,7.21,0.0,6.75,0.09448967086834738,0.25,0.75,6.75,1.5833333333333337,4.0,768,0,7
AS14.07,2014-04-29,6647.935000181198,1.0,9.0,2794.831,6168.366,931.825,0.0,14.065,0.0,42.602,872.169,0.0,184.862,0.0,0.0,5.0,0.13463824767244986,-2.0,0.0,5.0,,1.0,469,1,7
AS14.07,2014-04-30,7197.648000955588,0.0,0.0,2430.9410000000003,10321.694,1436.897,0.0,0.0,0.0,830.9350000000001,418.836,0.0,206.91199999999998,0.0,0.0,5.0,0.02414791881612267,-2.0,0.5,5.0,2.0,2.0,390,2,7
AS14.07,2014-05-01,5441.058000802992,0.0,0.0,474.879,4111.217000000001,432.474,0.0,0.0,0.0,32.19,817.021,0.0,98.515,0.0,0.0,5.0,0.10358452683650247,-1.6666666666666667,-0.3333333333333333,5.0,1.0,3.0,178,3,7
AS14.07,2014-05-02,5961.156999111181,0.0,0.0,1964.09,6094.439,166.687,0.0,0.0,0.0,427.039,828.253,0.0,112.095,0.0,0.0,6.2,0.05910464220123313,-0.6,0.6,6.2,2.2,5.0,238,4,7
AS14.07,2014-05-03,1797.8099997043612,1.0,0.0,290.056,294.10699999999997,303.578,0.0,0.0,0.0,37.375,872.0,0.0,0.0,0.0,0.0,5.666666666666667,0.07569444444444444,-0.6666666666666666,0.0,5.666666666666667,2.333333333333333,3.0,119,5,7
AS14.07,2014-05-04,2201.7170004844656,0.0,0.0,529.433,2160.107,153.38799999999998,0.0,0.0,0.0,9.085,251.575,0.0,0.0,0.0,0.0,8.0,0.08229166666666671,-1.0,1.0,8.0,,1.0,91,6,7
AS14.08,2014-03-13,824.1920003890984,0.0,11.0,169.212,286.217,0.0,0.0,0.0,0.0,207.893,200.95100000000002,0.0,0.0,13.062,0.0,6.6,0.0,0.0,0.6,6.6,2.3000000000000007,5.0,70,3,8
AS14.08,2014-03-14,3376.434000492096,0.0,11.0,591.8439999999999,382.769,0.0,0.0,0.0,0.0,42.257999999999996,861.5070000000001,1277.345,180.24699999999999,20.109,0.0,7.4,0.0,-0.2,1.2,7.4,0.30000000000000004,5.0,179,4,8
AS14.08,2014-03-15,1200.8120002746596,0.0,3.0,68.456,382.204,77.59,0.0,0.0,17.086,71.725,581.688,0.0,0.0,0.0,0.0,6.4,0.0,-0.6,0.6,6.4,1.7999999999999998,5.0,95,5,8
AS14.08,2014-03-16,2439.416000127793,0.0,0.0,149.23,1752.781,0.0,0.0,0.0,0.0,56.275,469.40500000000003,0.0,0.0,11.119,0.0,7.0,0.0,-1.25,1.25,7.0,0.6666666666666665,4.0,67,6,8
AS14.08,2014-03-17,1418.689000129699,0.0,0.0,55.743,5763.016,0.0,0.0,0.0,0.0,68.395,6973.934,0.0,0.0,0.0,0.0,5.4,0.00555555555555555,0.0,0.2,5.4,1.3,5.0,114,0,8
AS14.08,2014-03-18,1317.3529996871946,0.0,0.0,5.92,716.081,142.79000000000002,0.0,0.0,0.0,47.137,403.43699999999995,0.0,0.0,0.0,0.0,6.4,0.028491361781937872,-0.2,0.6,6.4,1.2999999999999998,5.0,112,1,8
AS14.08,2014-03-19,1825.1639988422387,1.0,0.0,49.837,1010.3439999999999,25.546,0.0,0.0,0.0,64.362,655.237,0.0,0.0,18.195999999999998,0.0,7.0,0.0630171632209882,-0.2,1.0,7.0,0.5,5.0,133,2,8
AS14.08,2014-03-20,1094.7959995269775,0.0,1.0,4861.999,279.44,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0,6.4,0.05752387767589226,-0.2,0.8,6.4,2.3,5.0,112,3,8
AS14.08,2014-03-21,2855.079999923706,0.0,4.0,215.864,2477.42,0.0,0.0,0.0,0.0,52.181,1084.233,0.0,0.0,48.316,0.0,6.6,0.00894230236465267,-0.4,0.6,6.6,2.3000000000000007,5.0,218,4,8
AS14.08,2014-03-22,863.5110003948209,0.0,0.0,10.556999999999999,4325.657,0.0,0.0,0.0,0.0,43.157,452.757,89.938,0.0,16.075,0.0,6.4,0.022231454452349513,-0.4,0.8,6.4,0.8,5.0,101,5,8
AS14.08,2014-03-23,1373.6330001354218,2.0,0.0,86.199,372.317,0.0,0.0,0.0,0.0,4065.138,1612.935,323.241,0.0,82.45100000000001,0.0,7.2,0.04218482538831055,-0.2,0.8,7.2,0.7,5.0,155,6,8
AS14.08,2014-03-24,1964.8339996337897,0.0,0.0,14.427,193.462,0.0,0.0,0.0,0.0,52.022999999999996,1696.026,0.0,0.0,11.062999999999999,0.0,6.8,0.04630791276266164,-0.8,1.0,6.8,0.19999999999999996,5.0,126,0,8
AS14.08,2014-03-25,724.4089999198914,0.0,1.0,73.604,1469.206,89.12,0.0,0.0,0.0,46.93600000000001,440.384,0.0,0.0,0.0,0.0,7.2,0.016897661842514778,-0.6,1.0,7.2,0.2,5.0,108,1,8
AS14.08,2014-03-26,1817.5610010623936,0.0,5.0,329.884,894.224,112.399,0.0,0.0,161.499,45.977999999999994,413.674,0.0,0.0,11.029,0.0,6.5,0.08950139311864187,-0.25,0.5,6.5,2.9999999999999996,4.0,192,2,8
AS14.08,2014-03-27,2479.881000280381,0.0,6.0,126.273,1975.8319999999999,0.0,0.0,0.0,0.0,56.987,2144.0409999999997,0.0,358.674,24.05,0.0,6.333333333333333,0.08701150136063528,0.0,0.5,6.333333333333333,2.2666666666666666,6.0,177,3,8
AS14.08,2014-03-28,1931.734000205994,1.0,12.0,832.123,959.2560000000001,0.0,0.0,0.0,0.0,52.028,704.596,0.0,165.858,0.0,0.0,6.25,0.016559762046113646,-0.25,0.5,6.25,2.25,4.0,219,4,8
AS14.08,2014-03-29,1190.9320008754719,0.0,2.0,46.795,536.168,63.088,0.0,0.0,0.0,60.257,445.501,0.0,0.0,0.0,0.0,7.166666666666667,0.024944120627437023,-0.16666666666666666,1.0,7.166666666666667,1.766666666666667,6.0,120,5,8
AS14.08,2014-03-30,779.2669990062714,0.0,0.0,9.926,218.291,0.0,0.0,0.0,0.0,43.082,506.55500000000006,0.0,0.0,0.0,0.0,6.8,0.0784470781932718,0.0,0.6,6.8,1.6999999999999997,5.0,98,6,8
AS14.08,2014-03-31,1668.9109997749324,0.0,0.0,3.048,1227.834,20.184,0.0,0.0,0.0,50.666,457.422,0.0,0.0,14.035,0.0,7.6,0.07893465181771635,0.0,1.2,7.6,0.7999999999999999,5.0,164,0,8
AS14.08,2014-04-01,2072.922000646592,0.0,0.0,27.488000000000003,1622.79,92.105,0.0,0.0,0.0,58.857,974.317,0.0,0.0,3.005,0.0,7.2,0.062353854585312354,-1.0,1.0,7.2,0.20000000000000007,5.0,147,1,8
AS14.08,2014-04-02,696.810000658035,0.0,0.0,33.864,1809.842,19.154,0.0,0.0,0.0,51.734,208.186,0.0,0.0,20.146,0.0,6.6,0.008289547359385422,-0.4,0.8,6.6,0.7999999999999998,5.0,90,2,8
AS14.08,2014-04-03,2834.1619992256174,0.0,0.0,36.467,2362.59,0.0,0.0,0.0,0.0,105.457,756.965,0.0,0.0,50.577000000000005,0.0,7.0,0.07876788563729693,0.0,1.3333333333333333,7.0,1.0,3.0,223,3,8
AS14.08,2014-04-04,1264.567000865937,2.0,0.0,167.857,862.547,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0,7.5,0.031123972587273636,0.25,1.25,7.5,0.3333333333333335,4.0,141,4,8
AS14.08,2014-04-05,1734.6960000991826,0.0,0.0,8.64,951.8109999999999,76.908,0.0,0.0,0.0,46.662,632.77,0.0,0.0,17.057,0.0,7.4,0.12841414141414143,0.2,1.2,7.4,0.7999999999999998,5.0,133,5,8
AS14.08,2014-04-06,1296.008000373841,0.0,0.0,69.105,330.995,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,7.6,0.007280235288804587,0.0,1.25,7.6,0.30000000000000016,5.0,106,6,8
AS14.08,2014-04-07,4437.935998439789,1.0,6.0,364.53,2377.363,368.396,0.0,0.0,0.0,69.48,1246.92,0.0,7.028,0.0,0.0,7.0,0.10247313379515043,0.0,1.0,7.0,0.0,5.0,265,0,8
AS14.08,2014-04-08,2561.8310008049,0.0,0.0,66.345,1569.797,93.167,0.0,0.0,0.0,55.703,1078.93,0.0,0.0,31.197000000000003,0.0,6.5,0.05814829222796919,-0.25,0.5,6.5,0.3333333333333335,4.0,236,1,8
AS14.08,2014-04-09,2404.4000003337856,0.0,0.0,112.664,1770.142,0.0,0.0,0.0,0.0,3613.761,1990.761,0.0,0.0,6.016,0.0,6.25,0.04036626596543953,0.25,0.5,6.25,2.25,4.0,136,2,8
AS14.08,2014-04-10,4358.121000289917,0.0,0.0,89.588,3159.8540000000003,230.726,0.0,0.0,0.0,82.531,875.659,0.0,0.0,47.583,0.0,7.6,0.20657326274273782,1.2,1.4,7.6,1.3000000000000003,5.0,266,3,8
AS14.08,2014-04-11,1580.0410006046297,1.0,0.0,51.944,450.91700000000003,32.147,0.0,0.0,0.0,48.116,988.409,0.0,0.0,3.01,0.0,7.6,0.07413554916192037,0.6,1.0,7.6,0.3,5.0,165,4,8
AS14.08,2014-04-12,761.988000154495,0.0,0.0,0.0,1912.3569999999997,0.0,0.0,0.0,0.0,106.803,517.985,0.0,0.0,0.0,0.0,7.0,0.025027439155129106,0.0,0.8,7.0,0.4999999999999999,5.0,91,5,8
AS14.08,2014-04-13,2076.405000209809,0.0,0.0,8.147,657.448,221.56300000000002,0.0,0.0,0.0,119.435,2873.2270000000003,0.0,0.0,5.043,0.0,7.6,0.0048270957916190715,0.0,1.2,7.6,0.30000000000000004,5.0,142,6,8
AS14.08,2014-04-14,3423.769000768664,0.0,0.0,89.016,1929.8380000000002,81.273,0.0,0.0,45.241,122.035,1120.201,0.0,0.0,31.393,0.0,6.6,0.06490308655585147,0.2,0.6,6.6,1.2999999999999998,5.0,212,0,8
AS14.08,2014-04-15,3148.550999403002,0.0,0.0,313.846,2066.5969999999998,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,6.4,0.03409090909090908,-0.8,0.6,6.4,0.7999999999999999,5.0,140,1,8
AS14.08,2014-04-16,1721.0549998283382,0.0,0.0,122.282,851.539,22.458000000000002,0.0,0.0,48.299,45.329,593.938,0.0,0.0,33.39,0.0,6.6,0.06859735641438541,-0.6,0.8,6.6,0.7999999999999999,5.0,145,2,8
AS14.08,2014-04-17,3259.4069993495928,0.0,0.0,111.43100000000001,1016.883,144.717,0.0,0.0,0.0,188.89899999999997,676.225,1114.867,0.0,3.038,0.0,6.2,0.09718156742586877,-1.0,0.8,6.2,0.7,5.0,199,3,8
AS14.08,2014-04-18,935.6619994640347,0.0,0.0,8.937000000000001,177.19799999999998,0.0,0.0,0.0,0.0,67.792,677.992,0.0,0.0,0.0,0.0,6.0,0.049041986144740375,-0.4,0.6,6.0,1.0,5.0,101,4,8
AS14.08,2014-04-19,2354.393998861317,0.0,0.0,323.435,840.206,88.565,0.0,0.0,0.0,46.933,1092.221,0.0,22.302,7.023,0.0,7.8,0.039002894386140255,1.4,1.2,7.8,0.2,5.0,144,5,8
AS14.08,2014-04-20,1317.5869996547704,0.0,0.0,2291.839,85.042,173.54200000000003,0.0,0.0,0.0,36.373000000000005,5884.73,0.0,17.156,15.074,0.0,6.4,0.004899344795389425,-1.2,0.8,6.4,0.8,5.0,113,6,8
AS14.08,2014-04-21,2076.093999624253,0.0,0.0,90.122,600.21,437.264,0.0,0.0,5.032,31.308,905.644,0.0,0.0,6.026,0.0,6.4,0.029294959666751913,-1.0,0.6,6.4,1.3,5.0,127,0,8
AS14.08,2014-04-22,1819.2249996662135,0.0,0.0,109.492,794.38,21.094,0.0,0.0,0.0,46.998000000000005,843.2529999999999,0.0,0.0,0.0,0.0,6.0,0.07739994303879248,-0.6,0.4,6.0,0.49999999999999994,5.0,137,1,8
AS14.08,2014-04-23,1552.715000391006,0.0,0.0,153.904,1041.246,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0,5.6,0.1249760272490379,0.0,0.4,5.6,0.8,5.0,170,2,8
AS14.08,2014-04-24,1965.2279994487767,0.0,0.0,26.486,1269.685,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0,6.666666666666667,0.12800591195077682,0.3333333333333333,1.0,6.666666666666667,2.333333333333333,3.0,148,3,8
AS14.08,2014-04-25,2003.822000503541,0.0,0.0,91.982,10351.418,0.0,0.0,0.0,163.344,51.705,811.307,0.0,0.0,0.0,0.0,6.333333333333333,0.028321012544802848,0.0,0.8,6.333333333333333,1.0666666666666664,6.0,125,4,8
AS14.08,2014-04-26,702.6440005302428,0.0,0.0,276.46,156.572,0.0,0.0,0.0,0.0,29.159,236.692,0.0,0.0,0.0,0.0,6.0,0.047178819444444485,-0.5,0.25,6.0,0.6666666666666666,4.0,89,5,8
AS14.08,2014-04-27,2227.4029998779297,0.0,3.0,100.223,704.723,835.74,0.0,0.0,0.0,34.178,699.83,0.0,0.0,0.0,0.0,6.0,0.005429837164750958,-0.8333333333333334,0.6666666666666666,6.0,0.8,6.0,93,6,8
AS14.08,2014-04-28,862.6160006523128,0.0,0.0,127.055,121.776,109.162,0.0,0.0,0.0,44.643,461.392,0.0,0.0,0.0,0.0,5.8,0.02225241545893721,-0.8,0.6,5.8,3.2,5.0,87,0,8
AS14.08,2014-04-29,2021.7969999313352,0.0,0.0,21.515,1153.508,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,5.75,0.030996148459383754,-0.25,0.25,5.75,2.25,4.0,127,1,8
AS14.08,2014-04-30,3997.504998683922,0.0,0.0,38.781,3190.906,202.554,0.0,0.0,0.0,38.314,521.585,0.0,0.0,0.0,0.0,6.666666666666667,0.03482503992976501,-0.5,1.0,6.666666666666667,1.0666666666666664,6.0,128,2,8
AS14.08,2014-05-01,5457.11300039291,0.0,0.0,96.708,9933.222999999998,3751.0640000000003,0.0,0.0,0.0,57.046,442.897,0.0,0.0,202.552,0.0,7.0,0.037314098552964456,0.4,0.8,7.0,1.5,5.0,120,3,8
AS14.08,2014-05-02,702.2720003128051,0.0,0.0,29.822,157.961,29.418,0.0,0.0,0.0,45.739999999999995,436.49399999999997,0.0,0.0,3.172,0.0,7.2,0.1817380077030812,-0.4,1.0,7.2,0.19999999999999996,5.0,97,4,8
AS14.08,2014-05-03,882.3649997711178,0.0,0.0,86.962,1321.6509999999998,0.0,0.0,0.0,0.0,36.626999999999995,437.165,0.0,6.071,44.214,0.0,7.4,0.22181372986475956,0.4,1.0,7.4,0.29999999999999993,5.0,120,5,8
AS14.08,2014-05-04,1966.41100025177,1.0,0.0,161.428,777.591,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,311.757,0.0,0.0,6.8,0.04327761276924563,-0.2,1.0,6.8,0.7,5.0,153,6,8
AS14.08,2014-05-05,262.89599990844704,0.0,0.0,0.0,36.584,0.0,0.0,0.0,0.0,21.299,204.482,0.0,0.0,0.0,0.0,6.666666666666667,0.0026041666666666687,-1.0,1.0,6.666666666666667,0.33333333333333326,3.0,42,0,8
AS14.09,2014-03-21,3007.8339989185324,3.0,1.0,29.307,1221.081,1443.903,0.0,0.0,2.113,216.90800000000002,0.0,0.0,0.0,2.0199999999999996,0.0,7.0,0.0,0.0,1.0,7.0,,1.0,168,4,9
AS14.09,2014-03-22,4706.241000652313,0.0,0.0,149.06,2687.0550000000003,4599.619,0.0,0.0,13.309,147.031,122.56800000000001,193.317,0.0,1.003,3.02,7.0,0.06284722222222221,0.0,0.6666666666666666,7.0,1.0,3.0,362,5,9
AS14.09,2014-03-23,7160.279999732973,0.0,1.0,299.254,3187.773,35934.889,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.054,0.0,6.75,0.033333333333333305,0.75,0.25,6.75,0.25000000000000006,4.0,396,6,9
AS14.09,2014-03-24,5927.646000623702,0.0,0.0,60.258,3151.018,1053.801,54.492,0.0,4.090999999999999,83.63300000000001,903.1550000000001,250.549,324.702,20.049,0.0,7.25,0.07916666666666668,0.5,0.5,7.25,0.9166666666666664,4.0,441,0,9
AS14.09,2014-03-25,7212.193001270292,1.0,0.0,327.62199999999996,2417.235,3976.355,106.12,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,6.2,0.02569444444444444,0.4,-0.2,6.2,0.7000000000000002,5.0,473,1,9
AS14.09,2014-03-26,8548.411000490192,3.0,2.0,625.437,1505.181,2750.472,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.99900000000001,0.0,7.75,0.08631557618626584,0.5,0.75,7.75,1.583333333333333,4.0,342,2,9
AS14.09,2014-03-27,4168.527998924255,1.0,0.0,210.582,790.652,2434.295,0.0,0.0,0.0,96.622,501.61699999999996,1.01,112.478,0.0,14.396,7.8,0.027083333333333345,-0.4,0.8,7.8,0.19999999999999996,5.0,265,3,9
AS14.09,2014-03-28,10467.48400187493,4.0,0.0,509.971,2641.962,5629.271,56.071,0.0,6.096,245.898,293.719,983.769,17.192,70.97200000000001,0.0,8.25,0.07977843915343912,-0.25,1.0,8.25,0.24999999999999986,4.0,422,4,9
AS14.09,2014-03-29,7516.056998968125,5.0,0.0,454.912,3478.223,3157.1,0.0,0.0,0.0,63.889,188.847,157.702,0.0,3.242,0.0,8.0,0.08229166666666667,-0.4,1.0,8.0,0.49999999999999994,5.0,451,5,9
AS14.09,2014-03-30,8667.552998781204,2.0,1.0,1384.013,3493.521,3171.61,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67,7.75,0.11195652173913048,-1.0,1.0,7.75,0.24999999999999992,4.0,470,6,9
AS14.09,2014-03-31,6808.904999494553,3.0,0.0,623.375,3363.6079999999997,2069.924,97.282,0.0,4.1,49.509,10.145,576.383,0.0,4.042999999999999,0.0,7.0,0.08333333333333336,-0.2,0.2,7.0,0.0,5.0,445,0,9
